Sales,Quantity,Profit,
105.48,5,1.311,
108.798,2,-2.6586,
140.744,6,10.0572,
149.38,2,8.69,
143.89,1,14.7593,
140.9,5,25.872,
120.344,6,7.92,
95.97,1,-0.6435,
110.344,4,9.1872,
144.688,2,3.7408,
124.44,2,2.401,
146.92,5,15.921,
111.66,6,36.1836,
150.26,9,5.4504,
153.4,2,-4.14,
222.992,1,-2.5749,
276.568,2,0,
400.768,2,-115.4304,
528.96,5,50.396,
1147.5,10,362.835,
100.96,2,5.382,
94.912,1,1.2714,
101.552,3,5.4432,
125.472,7,1.8354,
93.554,3,-3.4914,
111.2,2,0.585,
139.36,4,22.2264,
137.168,7,9.6712,
156.75,5,8.5025,
140.08,7,54.04,
115.54,3,4.3884,
125.48,2,5.616,
118.64,3,2.5056,
115.37,7,-9.555,
123.984,2,1.999,
133.336,6,-17.4432,
161.984,2,25.1944,
520.376,3,52.9173,
118.736,4,7.2576,
110.95,1,2.178,
115.4,5,0,
102.588,2,-48.392,
127.544,7,12.3123,
413.576,3,28.6182,
1510.666,2,140.9568,
99.624,2,-4.466,
96.36,2,5.0764,
134.176,4,-18.8728,
146.52,2,-3.504,
151.76,3,2.079,
151.168,2,-8.3524,
175.056,3,28.7064,
155.925,1,-71.8905,
753.76,5,54.057,
113.976,3,-14.3856,
147.12,4,23.0864,
124.352,8,11.36,
126.776,3,7.7679,
149.52,4,54.3332,
318.96,5,17.4975,
535.165,5,-30.245,
1382.52,8,84.22,
113.7,7,4.116,
125.58,1,3.895,
102.4,5,4.2,
104.56,4,5.4332,
111.6,2,14.8,
122.4,5,4.756,
117.13,3,0.7065,
152.032,6,15.012,
102.448,4,7.7004,
115.96,2,1.0296,
123.04,5,6.603,
153.97,3,60.2553,
195.42,3,41.8608,
261.592,3,-48.5082,
308.792,1,35.099,
420.8,5,130.2075,
81.572,4,-3.81,
125.872,1,1.984,
118.76,2,1.0904,
147.288,6,6.6294,
159.94,2,18.2112,
161.44,3,16.5888,
115.976,3,8.997,
126.2,3,41.952,
469.94,3,67.941,
882.24,4,143.04,
83.856,3,-6.8634,
100.088,2,1.068,
113.04,4,9.3296,
124.128,3,4.2666,
114.44,3,9.3312,
159.92,2,19.176,
161.14,3,16.6764,
190.736,4,-39.1248,
203.86,7,50.9208,
323.136,4,-25.4744,
520.302,7,-87.3418,
142.984,2,5.998,
106.55,5,22.8285,
119.728,2,-3.8864,
125.36,5,29.692,
126.608,8,6.7032,
130.96,2,-28.224,
143.96,1,7.4975,
160.776,1,17.847,
249.976,3,26.9973,
746.352,3,52.3764,
2261.936,8,223.9936,
104.168,4,9.3504,
97.26,1,1.7466,
116.94,3,8.7906,
132.56,5,1.7115,
152.4,3,22.2,
155.976,3,4.7976,
194.66,3,50.5848,
240.16,4,92.2368,
241.98,2,51.8346,
344.96,2,90.588,
492.952,6,107.9892,
1259.96,7,90.972,
107.936,7,-8.904,
135.68,2,4.3368,
113.92,5,1.794,
132.54,2,8.7138,
135.016,3,4.7304,
117.44,3,9.3312,
153.99,1,17.1574,
114.34,3,8.1072,
178.25,3,46.575,
196.352,3,-32.9292,
3436.5,5,1668.205,
110.224,2,4.4312,
131.304,4,-3.5712,
123.36,4,-16.38,
124.03,1,4.0687,
187.312,3,17.9592,
123.352,3,23.235,
965.9235,9,75.5937,
138.88,6,19.0512,
109.82,2,45.9754,
121.12,8,10.312,
157.176,8,47.5072,
161.328,9,1.5291,
179.3,2,6.465,
199.584,2,-32.6366,
471.485,3,-84.9615,
783.116,6,-43.4352,
78.264,1,-5.2072,
102.184,1,0.8388,
108.56,2,11.5432,
111.888,3,-11.0208,
124.444,1,-1.11,
137.568,3,3.7596,
144.32,4,21.1344,
143.784,3,7.272,
163.95,5,14.995,
271.97,3,71.991,
521.96,4,125.99,
89.464,1,0.3348,
108.82,2,4.8118,
98.248,2,0.5904,
129.4,5,15.552,
160.104,6,10.8864,
147.312,3,18.6006,
131.4,5,40.376,
467.84,8,219.4416,
99.24,2,3.0576,
128.256,6,-34.38,
139.92,5,2.464,
504.96,2,146.388,
79.036,3,-5.0094,
108.928,2,0.6696,
113.332,3,-7.5768,
150.155,5,-23.8855,
145.608,3,12.6927,
125.92,8,25.8984,
128.93,3,48.3771,
190.764,2,32.6332,
207.994,3,-320.2395,
318.69,3,49.8042,
431.6,8,111.824,
98.272,3,3.21,
103.744,3,6.795,
111.88,1,1.3536,
135.82,9,11.8206,
113.04,6,26.64,
179.48,2,16.704,
417.784,1,-5.0098,
917.4,4,148.138,
123.304,3,-2.1195,
103.344,2,0.7348,
112.52,3,31.5192,
126.76,12,1.6752,
127.368,2,37.1084,
280.97,3,67.1916,
285.94,3,0,
289.552,3,-13.6776,
368.2,3,41.79,
444.928,9,64.7892,
536.45,5,31.587,
577.916,14,72.7888,
592.92,8,135.98,
740.88,4,214.164,
116.92,4,5.4128,
114.4,5,8.236,
111.54,1,2.043,
106.872,6,4.6818,
166.3,3,40.416,
228.646,3,31.941,
1297.45,5,244.6155,
129.07,3,9.2322,
120.44,3,9.3312,
172.71,3,39.213,
329.314,3,-39.5118,
339.552,9,101.5794,
401.94,3,90.735,
424.9992,3,-96.4704,
672.82,9,185.2578,
943.92,5,302.373,
1307.78,2,310.9872,
88.68,2,3.0368,
123.392,2,-54.5496,
88.16,2,8.5544,
88.184,1,1.8144,
111.54,2,5.77,
157.69,3,7.9794,
164.31,3,22.4316,
117.792,3,25.5798,
216.95,5,100.4255,
281.57,7,67.1139,
484.999,3,5.1294,
579.058,3,-178.8468,
1033.584,2,125.198,
1063.63,5,-295.9785,
1130.42,7,282.2092,
84.23,1,9.7812,
108.52,2,5.368,
109.224,2,-10.3124,
185.99,1,78.1954,
475.92,4,13.3176,
134.92,4,12.4416,
207.96,5,59.4355,
112.232,4,-8.1096,
100.92,4,0.8792,
150.3,1,26.598,
172.39,3,54.3438,
186.968,4,62.988,
236.148,2,-103.9882,
297.896,7,92.4399,
308.9,10,93.204,
323.97,3,77.7519,
592.85,9,114.6285,
607.132,3,49.761,
1729.8,4,742.632,
2443.2,6,209.58,
78.552,3,1.5522,
111.992,1,2.6973,
132.896,4,11.1024,
113.56,2,11.5432,
124.99,1,5.5177,
152,2,-2.7,
138.96,6,11.223,
144.98,2,26.3912,
353.028,9,-348.6294,
78.316,1,-10.4214,
117.394,9,-17.6607,
96.552,3,5.6376,
125.104,6,11.2752,
156.96,4,22.3888,
168.136,3,-13.7403,
288.24,1,23.924,
74.946,2,-2.2586,
111.056,3,5.8203,
124.21,3,-45.3492,
262,4,93.24,
557.92,2,85.787,
725.988,2,-113.998,
85.392,3,1.0044,
129.472,3,6.3336,
130.94,3,0.1188,
138.552,3,5.4432,
114.776,3,4.8231,
104.18,6,35.3346,
108.92,4,5.8744,
122.376,3,30.2316,
166.9,5,62.737,
189.9,5,58.179,
201.95,5,45.487,
233.46,2,99.23,
799.48,8,385.3752,
91.84,3,4.9104,
117.24,3,6.2016,
127.56,3,3.0996,
130.12,4,4.3296,
125.91,7,8.673,
118.96,2,4.1472,
135.168,2,7.8192,
131.56,2,11.5432,
135.98,2,9.1954,
165.76,2,24.2696,
167,2,10.5,
159.04,6,48.8064,
221.64,4,3.9128,
278.92,5,14.3075,
287.98,2,74.8142,
313.8,5,134.652,
536.45,5,31.587,
64.08,2,-0.792,
99.84,5,2.9835,
152.464,9,-146.16,
325.464,6,26.1156,
101.84,3,7.9128,
142.91,3,10.8966,
117.952,6,5.3964,
172.6,6,17.238,
202.1,5,43.706,
1300.45,5,244.6155,
117.67,3,4.0749,
134.32,4,11.8248,
134.8,5,9.3125,
89.816,1,1.1925,
104.008,9,19.3392,
374.38,2,93.6988,
87.56,2,6.2376,
133.594,1,-7.2589,
103.92,4,20.8568,
107.04,5,4.653,
150.97,3,19.7358,
273.456,7,17.9592,
307.69,3,49.8042,
421.92,5,148.845,
492.376,3,52.9173,
1912.946,9,-377.9892,
112.448,2,1.4456,
87.96,4,2.3312,
117.84,3,7.9128,
122.248,2,3.3524,
139.12,5,2.132,
200.94,3,50.3832,
341.443,3,-48.7839,
699.146,6,88.5528,
901.94,3,157.1292,
93.96,2,4.3904,
90.56,2,1.9024,
93.83,3,3.6018,
120.96,2,6.2208,
132.55,3,13.0095,
160.9,2,8.799,
114.372,2,-1.0196,
279.352,3,15.147,
103.912,2,0.91,
100.9,5,28.95,
119.9,5,47.952,
296.98,2,67.495,
525.984,2,89.997,
1222.165,5,210.735,
92.904,2,2.1736,
106.4,5,15.552,
128.08,4,14.4596,
121.56,2,0,
174.568,2,10.098,
214.744,4,-14.196,
350.976,3,-42.8967,
641.97,5,69.9965,
830.6,5,-448.896,
116.656,4,-6.1248,
113.184,2,1.148,
117.096,2,5.2312,
194.764,2,25.4744,
218.94,3,27.441,
232.92,4,31.2664,
400.97,3,132.5898,
435.32,2,112.4064,
746.98,2,331.191,
106.792,1,-5.7148,
105.36,2,6.4128,
151.62,2,6.8714,
155,5,20.21,
144.83,7,30.415,
146.712,2,8.714,
114.928,9,6.2937,
117.94,6,29.5626,
122.192,7,-164.836,
148.404,4,-21.3264,
227.564,6,-52.641,
256.296,2,22.5296,
271.72,2,11.586,
272.32,7,25.011,
308.96,4,67.99,
325.94,3,69.6762,
1652.192,9,121.9644,
82.112,2,-3.3792,
97.52,2,1.6896,
110.864,4,-4.5824,
100.48,1,3.1752,
88.34,2,7.6798,
99.8,5,3.872,
138.94,3,7.1712,
123.48,4,4.5448,
124.68,6,5.7072,
115.352,3,17.6232,
127.93,3,-22.62,
142.99,1,7.5371,
556.344,4,-75.192,
117.97,3,14.0859,
168.536,4,15.192,
191.75,5,11.1825,
410.95,5,143.982,
120.92,3,4.35,
99.192,3,5.5071,
88.68,2,5.4896,
116.128,3,4.2666,
145.312,3,20.5764,
165.32,9,27.9936,
158.4,4,19.872,
2441.96,5,839.986,
180.588,1,-34.647,
299.92,5,-25.992,
337.116,6,-4.2588,
119.304,1,1.0738,
122.23,7,9.5081,
129.096,4,3.0144,
130.736,4,7.2576,
146.752,3,4.2471,
403.352,3,45.294,
1687.95,5,659.98,
131.032,3,-2.2758,
224.848,4,12.178,
274.95,5,32.893,
565.92,8,135.98,
103.2,4,12.052,
124.96,2,6.2208,
112.89,1,4.0203,
123.88,3,10.5072,
1175.6,4,100.24,
132.984,4,3.6192,
134.98,1,4.1944,
133.57,3,11.7741,
149.96,2,25.5112,
151.792,1,15.599,
168.62,2,60.5528,
319.67,3,72.6408,
491.97,3,133.9713,
86.896,2,0.4706,
114.368,3,0.3822,
93,5,1.375,
114.48,2,16.4052,
129.848,2,6.534,
155.12,9,22.2444,
110.776,4,-53.7432,
361.4,2,85.904,
116.25,7,12.6,
173.95,5,43.176,
182.88,6,54.558,
319.576,4,-57.1152,
877.95,5,390.977,
103.52,4,8.4096,
123.54,1,5.5392,
130.01,3,5.3949,
104.96,7,11.4576,
134.424,2,8.2848,
159.792,1,4.1391,
166.816,3,17.8152,
156.56,2,15.2712,
113.984,2,5.999,
203.54,3,50.3658,
317.96,5,16.9975,
1453.982,3,-263.9967,
128.288,7,12.7008,
161.896,2,18.5274,
119.87,3,23.9688,
168.96,3,11.1564,
216.372,2,-36.6744,
100.06,1,4.1756,
137.52,5,5.369,
147.75,5,24.84,
141.816,3,7.4655,
107.968,2,2.8884,
129.784,1,3.1842,
126.318,3,-5.6406,
122.78,2,29.5186,
154.2,9,66.6,
164.88,6,60.4224,
200.056,9,7.5528,
123.76,2,6.3296,
110.12,4,21.036,
144.296,3,40.3536,
190.74,3,23.3184,
274.88,6,68.364,
851.95,5,247.485,
115.64,8,11.8272,
120.4,5,7.392,
100.75,1,15.525,
100.992,1,21.9978,
104.96,4,19.8276,
133.8,10,26.2,
160.448,3,-13.4379,
164.16,2,-25.109,
195.96,5,17.9955,
257.184,1,25.898,
269.55,5,114.9385,
732.88,3,44.2425,
1489.1,5,412.468,
103.952,3,4.1832,
88.76,2,4.644,
96.56,2,11.5432,
129.68,2,5.4896,
151.128,3,11.673,
150.76,4,7.8064,
139.3,2,25.473,
218.2,5,83.284,
1474.49,9,378.1674,
169.08,6,35.04,
201.584,2,13.4386,
490.51,11,219.6546,
110.92,4,12.4416,
108.184,7,2.87,
133.664,4,10.0116,
109.864,8,-22.512,
133.704,6,37.764,
222.16,4,92.2368,
224.95,5,12.2465,
236.9,5,59.373,
282.624,8,27.2952,
337.99,1,89.997,
555.94,3,152.0232,
1810.9,5,373.779,
123.52,3,5.256,
150.736,4,7.2576,
157.92,4,19.7712,
145.74,3,11.685,
108.52,3,15.4752,
119.79,7,22.6233,
314.048,7,30.6054,
460.648,2,47.6604,
1641.582,6,-1237.8462,
104.76,5,4.797,
125.584,2,0.4752,
121.32,5,9.12,
126.44,3,8.4888,
132.984,1,0,
129.544,3,5.9211,
149.92,4,9.2568,
134.024,3,11.7078,
450.296,3,5.2287,
116.76,2,2.8224,
135.68,6,4.3368,
144.84,2,25.4384,
1829.632,6,-337.806,
149.4,8,23.184,
111.428,3,-11.19,
154.136,4,-0.8392,
109.16,6,9.816,
137.93,3,48.3771,
264.056,8,77.3696,
482.564,2,97.6524,
568.57,3,140.5482,
933.92,5,302.373,
2547.29,9,654.7554,
4439.174,9,-630.882,
103.552,2,-1.041,
92.016,3,1.002,
104.92,3,4.872,
103.864,4,-99.1032,
115.36,2,11.68,
119.56,2,3.852,
144.784,2,-22.2388,
161.976,3,8.997,
164.592,4,-2.1312,
101.94,3,22.4196,
111.02,3,27.2862,
140.424,9,33.57,
220.064,3,12.504,
343.1,2,61.389,
886.9,2,371.316,
1032.02,7,290.0058,
1539.16,9,224.424,
2831.528,9,942.8157,
86.38,5,-33.139,
101.744,4,-11.4648,
109.94,2,3.0814,
121.782,3,-7.9068,
125.912,3,1.239,
111.91,1,10.9939,
142.18,2,7.6494,
134.48,2,15.7872,
116.72,3,37.236,
404.99,1,182.3553,
107.296,2,-3.9032,
111.44,3,9.3312,
145.88,3,10.788,
237.56,6,63.4368,
259.12,5,77.714,
108.22,3,5.166,
140.92,4,12.4416,
144.96,1,3.596,
142.29,3,10.4754,
100.88,1,29.358,
122.92,4,31.2528,
153.92,4,10.3936,
154.144,9,42.4647,
237.52,3,54.9504,
261.096,3,20.7459,
311.4,5,133.152,
435.704,6,38.8704,
450.968,4,37.7972,
590.728,3,28.4364,
612.58,6,34.3548,
896.4,4,225.264,
4330.552,6,1453.1238,
91.28,2,7.4872,
121.752,3,7.11,
107.12,4,4.9648,
112.672,1,2.085,
139.088,7,11.2308,
136.16,2,8.5544,
156,7,16.8,
135.18,2,11.613,
164.24,4,10.7996,
186.75,5,24.84,
258.008,1,2.6251,
362.532,2,-83.8752,
202.376,6,12.1032,
4395.896,13,327.5922,
101.784,2,0.4176,
89.72,5,2.943,
179.568,2,15.49,
667.272,8,64.6272,
138.368,2,3.7584,
141.744,1,1.3104,
121.672,4,7.71,
165.98,2,-89.0664,
233.16,5,67.256,
129.424,1,1.07,
143.728,2,1.7024,
128.696,2,1.9272,
143.72,4,13.9672,
149.96,5,-43.848,
149.98,2,15.1158,
149.28,3,56.9772,
167.576,8,33.1584,
242.46,2,99.23,
261.28,3,23.028,
337.92,4,96.576,
367.97,3,100.9113,
378.9,5,17.745,
855.568,2,294.5488,
889.984,2,329.994,
1131.888,14,209.979,
1505.424,7,-297.6848,
109.952,1,0.372,
109.184,1,1.8144,
125.336,4,0.896,
138.896,1,0.9774,
116.672,3,3.96,
133.008,6,11.565,
149.4,5,8.236,
170.84,8,16.5984,
109.6,5,26.564,
143.68,5,32.396,
1176.75,5,250.305,
77.56,2,1.4456,
102.72,5,9.352,
109.81,3,5.8887,
137.344,6,7.92,
150.168,4,11.4296,
180.02,3,41.4456,
89.408,7,0.7056,
93.44,2,2.401,
96.24,9,-5.184,
137.36,4,17.76,
160.73,7,43.4217,
227.95,3,9.6975,
277.544,7,83.2097,
599.568,2,7.1196,
649.73,9,166.0698,
680.9,2,217.767,
733.408,4,77.5584,
70.376,3,2.7222,
93.208,2,0.6984,
112.672,3,2.1684,
140.744,1,0.8058,
145.9,5,39.066,
321.56,4,45.3696,
341.6,4,103.818,
519.26,7,134.5302,
89.99,1,6.7966,
123.58,1,2.9562,
130.92,5,8.022,
101.92,4,37.5624,
113,5,37,
166.82,3,73.41,
173.92,5,46.225,
177.97,3,40.3128,
236.976,3,-2.6997,
244.97,3,57.4113,
247.584,2,12.599,
260.92,5,-44.235,
265.528,2,-2.9566,
284,2,38.08,
303.526,1,-93.3262,
376.38,2,81.0474,
559.5,5,132.99,
1240.8,4,323.946,
1311.41,5,213.735,
1593.94,3,757.4112,
1976.78,7,829.3754,
112.192,3,4.1148,
95.92,3,2.214,
82.588,2,-15.0876,
90.12,4,7.704,
110.98,1,3.7642,
111.72,5,6.552,
104.432,8,8.9208,
110.9,1,2.834,
115.57,3,1.7739,
131.072,3,4.1448,
126.696,2,3.9474,
101.4,5,2.726,
125.54,2,3.462,
112,4,5.6,
144.1,2,6.468,
145.9,6,9.072,
142.68,3,-7.119,
179.1,5,11.206,
105.801,1,14.1246,
113.56,5,28.896,
135.8,2,21.42,
142.4,5,-105.69,
193.764,2,-8.0784,
274.666,2,14.098,
313.97,3,85.491,
469.4,4,201.312,
97.56,2,2.224,
113.904,3,3.339,
105.96,2,1.6688,
113.448,4,8.8624,
129.616,7,-68.1856,
103.074,7,-58.716,
112.184,2,6.074,
140.96,4,39.5428,
235.85,5,65.355,
469.1,2,105.275,
522.984,2,152.495,
843.174,9,-117.882,
1334.352,3,-99.1764,
1511.272,8,92.392,
88.368,2,-3.0576,
88.912,3,0.864,
120.192,7,3.185,
100.96,2,6.2208,
94.04,4,-1.428,
119.344,6,4.3368,
108.384,1,3.798,
125.256,4,0.6192,
107.52,4,3.744,
133.368,2,3.6288,
124.808,3,4.1328,
102.784,1,-0.2098,
139.56,1,1.7375,
105.12,5,3.772,
123.176,3,15.1116,
141.82,6,6.9654,
122.56,5,-20.448,
150.76,3,5.55,
151.32,4,0.5432,
115.96,5,7.196,
133.568,4,-1.1196,
158.184,2,-29.4368,
89.78,1,0.7228,
144.552,3,5.4432,
102.568,2,7.1372,
115.96,4,34.8128,
125.52,4,46.5432,
166.56,4,47.46,
170.3,5,37.884,
192.568,2,-28.2744,
311.944,7,80.4839,
485.712,2,34.1784,
491.08,8,133.8624,
1600.94,3,757.4112,
92.896,3,1.6524,
70.857,3,-6.0237,
81.48,1,1.8872,
93.552,3,5.4432,
126.24,5,9.8685,
118.9,5,7.774,
129.16,2,10.5672,
130.68,3,2.355,
137.76,4,8.2992,
142.94,3,2.397,
138.98,1,7.2744,
144.96,2,18.7812,
157.008,9,26.4654,
105.68,5,5.397,
133.832,4,33.5892,
168.376,3,13.8579,
224.43,5,-39.637,
299.528,2,-47.3968,
331.984,2,107.9946,
780.625,7,-566.5625,
118.184,2,-11.6512,
105.096,1,1.7055,
115.736,4,7.2576,
120.92,5,15.498,
125.616,7,-68.1856,
165.12,4,16.9312,
153.2,6,20.235,
101.45,5,14.677,
133.87,3,23.9688,
136.88,3,28.764,
167.372,2,-48.4704,
180.96,4,51.1872,
213.536,4,62.1376,
286.92,5,-15.245,
292.48,2,-3.231,
292.696,3,64.674,
667.81,7,12.5762,
1981.958,7,-386.3916,
94.036,2,-2.3276,
102.258,2,-5.215,
73.368,2,2.388,
89.48,2,8.2156,
88.024,2,1.7024,
124.503,1,-3.6024,
132.56,2,1.9024,
105.672,1,1.5768,
101.832,3,-1.9872,
131.86,3,-3.564,
104.92,5,3.888,
135.176,1,0.8382,
120.856,4,3.4496,
140.712,6,5.9778,
151.136,3,4.2408,
162.104,6,11.2752,
171.112,2,-9.0904,
145.52,9,22.8096,
133.056,3,28.7064,
138.8,6,6.768,
183.168,4,16.5564,
282.896,2,-56.3108,
300.29,3,17.1774,
324.85,5,53.433,
382.352,3,27.1764,
804.594,3,-1143.891,
73.78,1,1.3622,
100.76,2,9.0048,
113.184,2,2.245,
113.2,3,7.776,
92.9,5,11.703,
110.71,3,6.5808,
104.18,2,7.254,
145.88,2,3.72,
158.056,4,8.8008,
147.99,3,14.6157,
108.28,11,34.2144,
175.952,6,17.994,
197.66,7,84.9436,
209.568,2,8.8784,
217.68,4,50.8768,
447.6,5,113.848,
527.19,5,-65.853,
1509.96,5,459.9875,
2101.272,8,256.784,
86.556,2,-4.2012,
124.2,4,6.674,
101.528,4,3.29,
116.44,3,9.3312,
115.44,3,9.3312,
109.18,2,10.8682,
111.504,1,6.0382,
115.96,2,6.2208,
114.36,4,11.6496,
107.544,6,6.42,
127.272,3,3.21,
171.9,5,20.37,
163.96,5,-17.991,
137.86,7,26.3494,
142.85,5,45.528,
180.44,3,79.8912,
115.36,2,3.0096,
142.9,5,19.95,
150.78,3,22.89,
138.36,7,21.7728,
130.92,5,2.786,
102.352,3,23.235,
102.98,1,3.549,
106.7,9,26.082,
150.936,8,4.7976,
155.372,2,-29.1528,
264.17,2,-168.819,
624.41,5,-6.549,
943.944,7,190.3881,
977.784,4,94.2784,
1125.85,3,323.955,
68.882,2,-2.588,
90.56,2,3.852,
119.56,2,5.6644,
94.95,5,8.6855,
99.585,1,-18.0385,
145.05,3,8.763,
143.312,4,-12.208,
150.95,3,18.447,
104.96,2,0,
139.3,10,41.706,
153.96,2,30.5088,
208.96,5,59.4355,
227.752,3,-20.7846,
241.352,3,0,
291.48,7,116.3904,
317.056,9,106.9578,
335.904,1,11.2839,
368.976,3,20.2485,
416.544,7,32.3351,
429.94,6,102.9444,
549.9,5,105.98,
555.96,4,143.6288,
801.94,3,203.5644,
2385.488,7,884.058,
118.688,1,0.84,
122.744,2,8.3328,
131.42,3,5.2164,
124.56,7,12.0904,
140.28,2,6.512,
120.62,2,10.8136,
165.872,8,11.5536,
156.98,2,10.7964,
165.4,5,18.96,
146.99,1,11.5971,
109.976,3,19.7934,
585.194,2,-412.6154,
92.98,1,1.5548,
110.9,5,8.771,
99,1,3.24,
109.736,4,7.2576,
107.568,2,6.3684,
115.82,2,4.0572,
98.444,2,-2.7552,
149.512,3,2.2512,
125.984,2,14.3952,
142.544,6,6.42,
162.992,1,5.5992,
120.97,3,37.7874,
133.32,3,49.9704,
191.88,3,80.7912,
273.74,2,65.435,
348.43,5,-77.333,
494,4,225.6,
771.92,4,188.2192,
1319.94,3,77.5764,
1448.76,6,88.485,
117.784,3,4.2717,
111.8,5,-10.15,
123.4,5,7.056,
126.584,2,8.9544,
133.912,3,3.2214,
121.05,3,9.534,
119.776,3,3.5022,
135.96,2,6.3504,
111.34,3,8.1072,
136.68,8,26.7904,
136.848,4,35.89,
155.94,3,34.182,
186.7,3,68.976,
260.55,5,114.9385,
429.98,2,119.4742,
102.82,2,3.2406,
108.08,7,3.528,
99.44,3,9.3312,
116.82,3,2.3814,
99.96,2,7.98,
99.928,2,0.558,
134.72,4,10.224,
119.86,3,5.1042,
146.32,4,6.9088,
144.92,4,12.4416,
153.584,2,-2.974,
167.48,2,9.9992,
137.96,7,24.4608,
111.588,2,-128.2388,
113.584,2,4.4792,
123.616,2,9.5616,
177.95,5,31.4895,
216.976,3,19.1976,
430.216,8,61.3824,
511.92,2,29.495,
84.842,3,-3.3894,
100.74,3,4.8546,
99.18,4,-13.938,
135.624,2,-2.5248,
146.32,2,6.0632,
131.832,3,6.5538,
128.4,5,15.552,
158.4,5,13.452,
113.64,2,21.792,
116.991,1,8.0991,
124.85,3,28.3095,
237.8,2,95.76,
318.646,3,18.1764,
1344.66,2,350.9082,
2284.41,5,375.735,
2903.127,11,609.7157,
119.784,3,3.9771,
108.36,2,1.7876,
122.76,2,6.3296,
142.52,9,18.1044,
170.97,3,20.3898,
154.4,4,12.712,
122.98,2,26.3934,
125.48,1,24.144,
104.908,2,-1.5264,
111.294,1,-8.6058,
146.51,1,3.8775,
123.16,7,9.8784,
165.86,7,27.93,
172.98,2,15.1158,
109.4,5,17.524,
110.984,2,22.9954,
136.97,3,25.2213,
142.16,6,9.816,
252.96,2,41.1332,
268.84,4,107.7216,
429.98,2,113.6742,
720.96,4,318.3016,
1106,9,171.36,
4692.736,7,-1049.3406,
111.94,3,6.4584,
114.96,2,6.2208,
102.392,3,5.022,
94.607,1,-4.2987,
123.96,2,6.1488,
112.228,7,-18.5262,
131.95,5,15.378,
140.07,1,3.9831,
113.176,3,14.5638,
142.18,3,12.231,
149.72,9,13.3056,
130.04,8,15.5288,
122.96,3,23.712,
137.96,2,33.5888,
203.96,2,48.288,
223.04,8,97.0784,
229.588,2,-240.784,
238.95,5,63.984,
277.64,3,88.074,
316.96,4,102.186,
628.816,2,59.4816,
100.88,1,2.322,
95.248,2,3.3524,
130.352,3,5.2026,
134.44,3,8.4888,
115.96,2,6.2208,
144.824,6,9.0384,
123.736,4,7.2576,
132.984,2,0.5998,
157.984,2,-8.9964,
133.328,3,3.666,
188.176,6,-197.5752,
106.9,2,25.172,
112,4,12.96,
129.056,3,24.4758,
243.8,10,71.928,
245.944,3,85.5297,
432.98,2,109.7544,
433.96,5,38.396,
474.85,3,131.355,
554.28,3,177.198,
563.464,2,-14.8704,
649.92,4,181.176,
666.9,5,275.478,
892.2,3,75.18,
1191.694,3,-253.4337,
109.3,2,2.19,
113.424,3,3.7128,
98.72,3,4.9608,
94.57,3,-11.418,
97.75,5,7.56,
103.28,4,3.7128,
127.51,1,3.8775,
114.88,3,2.4585,
154.29,3,10.0725,
127.71,7,17.8066,
150.08,6,15.2292,
161.96,5,35.988,
191.55,5,47.9385,
220.896,2,-42.9516,
285.97,3,51.2943,
503.646,3,86.8704,
109.26,2,3.8822,
85.595,5,-6.303,
115.56,2,1.4456,
131.608,6,0.9282,
123.7,2,9.936,
135.448,4,8.8624,
154.9,5,10.374,
164.12,8,20.7328,
446.136,4,-57.6312,
947.176,3,314.2719,
88.224,1,0.556,
112.24,3,2.9568,
90.04,3,5.538,
117.88,6,16.146,
181.88,6,33.0648,
126.776,4,-58.8616,
186.184,2,-29.4368,
254.792,2,26.224,
80.24,3,4.4352,
108.368,2,3.6288,
97.655,1,-1.8585,
93.352,3,5.2026,
110.744,1,-0.3488,
142.384,2,1.3596,
154.776,1,3.2776,
100.686,1,-15.4666,
101.75,1,15.525,
109.3,7,28.217,
115.84,2,25.4384,
149.2,5,25.792,
278.976,3,65.9934,
293.92,5,-54.882,
370.51,3,44.868,
372.22,2,-189.321,
85.552,3,5.4432,
93.968,2,2.5896,
122.98,3,3.9102,
131.34,3,10.9698,
132.968,4,9.4392,
111.248,4,7.4368,
122.448,2,2.64,
128.55,5,24.2285,
149.672,2,16.3352,
149,7,16.8,
158.168,2,-6.396,
187.784,1,0,
177.88,3,80.7912,
178.94,3,82.2906,
206.98,2,47.994,
100.76,2,5.7624,
108.89,1,1.0114,
127.646,9,-17.469,
152.664,7,6.9741,
108.84,8,45.0016,
119.088,7,27.3672,
133.608,4,9.5032,
141.85,1,50.328,
146.75,5,21.9975,
269.96,2,60.49,
468.152,3,0,
1754.89,11,767.2005,
73.44,1,0.504,
113.44,3,9.3312,
117.672,6,0.5004,
152.776,13,20.8494,
106.98,7,22.792,
110.99,1,17.1574,
123.784,2,-20.1362,
143.144,7,10.7037,
145.12,5,42.045,
204.74,11,56.7864,
252.764,6,-384.7164,
380.16,11,32.3015,
1613.14,7,204.7682,
2335.116,7,-1002.7836,
98.88,1,1.4112,
84.94,3,4.1124,
94.656,1,1.5691,
121.224,2,-38.8212,
115.76,2,5.928,
127.808,2,1.3284,
121.36,3,-21.888,
136.072,6,4.3956,
138.638,7,-16.6012,
111.984,6,-56.0592,
117.16,2,3.4544,
146.736,4,7.2576,
138.12,4,23.0864,
139.46,2,5.9364,
132.236,4,-26.2476,
139.05,3,26.703,
118.92,4,21.8192,
221.288,3,-6.4233,
403.97,3,66.9546,
